English Word;Portuguese Translation (Google Translate);Positive;Negative;Anger;Anticipation;Disgust;Fear;Joy;Sadness;Surprise;Trust
secession;secessão;0;1;0;0;0;0;0;0;0;0
secluded;isolado;0;1;0;0;0;0;0;1;0;0
seclusion;isolamento;1;1;0;0;0;1;0;0;0;0
secondary;secundário;0;0;0;0;0;0;0;0;0;0
secondhand;usado;0;1;0;0;0;0;0;0;0;0
secrecy;sigilo;0;0;0;0;0;0;0;0;1;1
secret;segredo;0;0;0;0;0;0;0;0;0;1
secretariat;secretariado;1;0;0;0;0;0;0;0;0;0
secretary;secretário;0;0;0;0;0;0;0;0;0;0
secrete;esconder;0;0;0;0;1;0;0;0;0;0
secretion;secreção;0;1;0;0;1;0;0;0;0;0
secretive;secreto;0;1;0;0;0;0;0;0;0;0
secretly;secretamente;0;0;0;0;0;0;0;0;0;0
sect;facção;0;0;0;0;0;0;0;0;0;0
sectarian;sectário;0;1;1;0;0;1;0;0;0;0
sectional;secional;0;0;0;0;0;0;0;0;0;0
sector;setor;0;0;0;0;0;0;0;0;0;0
secular;secular;0;0;0;1;0;0;0;0;0;0
secularism;secularismo;0;0;0;0;0;0;0;0;0;0
securities;valores mobiliários;0;0;0;0;0;0;0;0;0;1
security;segurança;0;0;0;0;0;0;0;0;0;0
sedan;sedan;0;0;0;0;0;0;0;0;0;0
sedate;calmo;0;0;0;0;0;0;0;0;0;0
sedative;sedativo;0;0;0;0;0;0;0;0;0;0
sedentary;sedentário;0;0;0;0;0;0;0;0;0;0
sedge;carriço;0;0;0;0;0;0;0;0;0;0
sediment;sedimento;0;0;0;0;0;0;0;0;0;0
sedimentary;sedimentar;0;0;0;0;0;0;0;0;0;0
sedition;sedição;0;1;1;0;0;0;0;1;0;0
seduce;seduzir;0;1;0;0;0;0;0;0;0;0
seducing;seduzindo;0;0;0;0;0;0;0;0;0;0
seduction;sedução;0;1;0;0;0;0;0;0;0;0
seductive;sedutor;0;0;0;1;0;0;0;0;0;0
seed;semente;0;0;0;0;0;0;0;0;0;0
seedling;plântula;0;0;0;0;0;0;0;0;0;0
seek;buscar;0;0;0;1;0;0;0;0;0;0
seeker;buscador;0;0;0;0;0;0;0;0;0;0
seemingly;aparentemente;0;0;0;0;0;0;0;0;0;0
seer;vidente;0;0;0;0;0;0;0;0;0;0
seething;fervilhante;0;0;0;0;0;0;0;0;0;0
segment;segmento;0;0;0;0;0;0;0;0;0;0
segregate;separar;0;1;1;0;1;0;0;1;0;0
segregated;segregado;0;1;0;0;0;0;0;0;0;0
segregation;separação;0;0;0;0;0;0;0;0;0;0
seize;apreender;0;1;0;0;0;1;0;0;0;0
seizure;apreensão;0;0;0;0;0;1;0;0;0;0
seldom;raramente;0;0;0;0;0;0;0;0;0;0
select;selecionar;0;0;0;0;0;0;0;0;0;0
selection;seleção;0;0;0;0;0;0;0;0;0;0
selfish;egoísta;0;1;1;0;1;0;0;0;0;0
selfishness;egoísmo;0;1;0;0;0;0;0;0;0;0
sell;vender;0;0;0;0;0;0;0;0;0;0
seller;vendedor;0;0;0;0;0;0;0;0;0;0
semaphore;semáforo;0;0;0;0;0;0;0;0;0;0
semblance;aparência;0;0;0;0;0;0;0;0;0;0
semen;sêmen;0;0;0;0;0;0;0;0;0;0
semicolon;ponto e vírgula;0;0;0;0;0;0;0;0;0;0
seminal;seminal;0;0;0;0;0;0;0;0;0;0
seminar;seminário;0;0;0;0;0;0;0;0;0;0
seminary;seminário;0;0;0;0;0;0;0;0;0;0
semiotics;semiótica;0;0;0;0;0;0;0;0;0;0
senate;senado;0;0;0;0;0;0;0;0;0;1
senator;senador;0;0;0;0;0;0;0;0;0;0
send;mandar;0;0;0;0;0;0;0;0;0;0
senescence;senescência;0;0;0;0;0;0;0;0;0;0
senile;senil;0;1;0;0;0;1;0;1;0;0
senior;senior;0;0;0;0;0;0;0;0;0;0
seniority;antiguidade;1;0;0;0;0;0;0;0;0;1
sensation;sensação;0;0;0;0;0;0;0;0;0;0
sensational;sensacional;1;0;0;0;0;0;1;0;0;0
sense;sentido;1;0;0;0;0;0;0;0;0;0
senseless;sem sentido;0;1;1;0;1;1;0;1;1;0
senses;juízo;0;0;0;0;0;0;0;0;0;0
sensibility;sensibilidade;1;0;0;0;0;0;0;0;0;0
sensibly;sensatamente;1;0;0;0;0;0;0;0;0;0
sensitive;sensível;0;0;0;0;0;0;0;0;0;0
sensory;sensorial;0;0;0;0;0;0;0;0;0;0
sensual;sensual;1;1;0;1;0;0;1;0;1;1
sensuality;sensualidade;1;0;0;1;0;0;1;0;0;0
sensuous;sensual;1;0;0;0;0;0;1;0;0;0
sentence;sentença;0;1;1;1;1;1;0;1;0;0
sentient;senciente;0;0;0;0;0;0;0;0;0;0
sentiment;sentimento;0;0;0;0;0;0;0;0;0;0
sentimental;sentimental;1;0;0;0;0;0;0;0;0;0
sentimentality;sentimentalidade;1;0;0;0;0;0;0;0;0;0
sentinel;sentinela;1;0;0;0;0;0;0;0;0;1
sentry;sentinela;0;0;0;0;0;0;0;0;0;1
separable;separável;0;0;0;0;0;0;0;0;0;0
separate;separado;0;0;0;0;0;0;0;0;0;0
separately;separadamente;0;0;0;0;0;0;0;0;0;0
separation;separação;0;0;0;0;0;0;0;0;0;0
separatist;separatista;0;1;1;0;1;0;0;0;0;0
sepia;sépia;0;0;0;0;0;0;0;0;0;0
sepsis;sepsia;0;1;0;0;0;1;0;1;0;0
sept;setembro;0;0;0;0;0;0;0;0;0;0
septic;séptico;0;1;0;0;1;0;0;0;0;0
septum;septo;0;0;0;0;0;0;0;0;0;0
sequel;continuação;0;0;0;1;0;0;0;0;0;0
sequence;seqüência;0;0;0;0;0;0;0;0;0;0
sequent;seqüente;0;0;0;0;0;0;0;0;0;0
sequestered;isolado;0;0;0;0;0;0;0;0;0;0
sequestration;seqüestro;0;1;0;0;0;0;0;1;0;0
serene;sereno;0;1;0;0;0;0;0;0;0;1
serenity;serenidade;1;0;0;1;0;0;1;0;0;1
sergeant;sargento;0;0;0;0;0;0;0;0;0;0
serial;serial;0;0;0;1;0;0;0;0;0;0
series;série;0;0;0;0;0;0;0;0;0;1
serif;serif;0;0;0;0;0;0;0;0;0;0
seriousness;seriedade;0;0;0;0;0;1;0;1;0;0
sermon;sermão;1;0;0;0;0;0;0;0;0;1
serpent;serpente;0;1;0;0;1;1;0;0;0;0
serpentine;serpentina;0;0;0;0;0;0;0;0;0;0
serrated;dentado;0;0;0;0;0;0;0;0;0;0
serum;soro;1;0;0;0;0;0;0;0;0;0
servant;servo;0;1;0;0;0;0;0;0;0;1
serve;servir;0;1;0;0;0;0;0;0;0;1
service;serviço;0;0;0;0;0;0;0;0;0;0
serviceable;aproveitável;0;0;0;0;0;0;0;0;0;0
servile;servil;0;1;0;0;1;1;0;1;0;0
servitude;servidão;0;1;0;0;0;0;0;0;0;0
sess;sess;0;0;0;0;0;0;0;0;0;0
session;sessão;0;0;0;0;0;0;0;0;0;0
sessions;sessões;0;0;0;0;0;0;0;0;0;0
set;conjunto;0;0;0;0;0;0;0;0;0;0
setback;revés;0;1;0;0;0;0;0;1;0;0
sett;Definições;0;0;0;0;0;0;0;0;0;0
setter;compositor;0;0;0;0;0;0;0;0;0;0
settle;resolver;0;0;0;0;0;0;0;0;0;0
settled;estabelecido;0;0;0;0;0;0;0;0;0;0
settler;colono;0;0;0;0;0;0;0;0;0;0
settlor;instituidor;1;0;0;0;0;1;0;0;0;0
seventh;sétimo;0;0;0;0;0;0;0;0;0;0
seventy;setenta;0;0;0;0;0;0;0;0;0;0
sever;cortar;0;1;0;0;0;0;0;0;0;0
severable;separável;0;0;0;0;0;0;0;0;0;0
severally;solidariamente;0;0;0;0;0;0;0;0;0;0
severance;separação;0;0;0;0;0;0;0;1;0;0
severely;severamente;0;0;0;0;0;0;0;0;0;0
severity;gravidade;0;0;0;0;0;0;0;0;0;0
sew;costurar;0;0;0;0;0;0;0;0;0;0
sewage;esgoto;0;1;0;0;1;0;0;0;0;0
sewer;esgoto;0;0;0;0;1;0;0;0;0;0
sewerage;rede de esgotos;0;1;0;0;1;0;0;0;0;0
sex;sexo;1;0;0;1;0;0;1;0;0;1
sexuality;sexualidade;0;0;0;0;0;0;0;0;0;0
sexy;sensual;0;0;0;0;0;0;0;0;0;0
shabby;gasto;0;1;0;0;1;0;0;0;0;0
shack;cabana;0;1;0;0;1;0;0;1;0;0
shackle;manilha;0;1;1;1;1;1;0;1;0;0
shade;sombra;0;0;0;0;0;0;0;0;0;0
shades;tons;0;0;0;0;0;0;0;0;0;0
shading;sombreamento;0;0;0;0;0;0;0;0;0;0
shadow;sombra;0;0;0;0;0;0;0;0;0;0
shadowy;sombrio;0;0;0;0;0;0;0;0;0;0
shady;com sombra;0;1;0;0;0;1;0;0;0;0
shaft;fuste;0;0;0;0;0;0;0;0;0;0
shag;pelúcia;0;0;0;0;0;0;0;0;0;0
shaggy;desgrenhado;0;0;0;0;0;0;0;0;0;0
shake;tremer;0;0;0;0;0;0;0;0;0;0
shaken;agitado;0;0;0;0;0;0;0;0;0;0
shaking;sacudindo;0;1;0;0;0;1;0;0;0;0
shaky;trêmulo;0;1;1;1;0;1;0;0;0;0
sham;impostura;0;1;1;0;1;0;0;0;0;0
shaman;xamã;0;0;0;0;0;0;0;0;0;0
shambles;matadouro;0;1;0;0;0;0;0;0;0;0
shame;vergonha;0;1;0;0;1;1;0;1;0;0
shameful;vergonhoso;0;1;0;0;0;0;0;1;0;0
shameless;desavergonhado;0;1;0;0;1;0;0;0;0;0
shanghai;Xangai;0;1;0;0;1;1;0;0;0;0
shank;canela;0;0;0;0;0;1;0;0;0;0
shanty;choupana;0;0;0;0;0;0;0;0;0;0
shape;forma;1;0;0;0;0;0;0;0;0;0
shapely;bem feito;1;0;0;0;0;0;0;0;0;0
share;compartilhar;1;0;0;1;0;0;1;0;0;1
shareholder;acionista;0;0;0;0;0;0;0;0;0;0
shark;Tubarão;0;1;0;0;0;0;0;0;0;0
sharpen;aguçar;0;0;1;1;0;0;0;0;0;0
sharpened;afiada;0;0;0;0;0;0;0;0;0;0
sharpener;apontador;0;0;0;0;0;0;0;0;0;0
sharpness;agudeza;0;0;0;0;0;0;0;0;0;0
shatter;quebrar;0;1;1;0;0;1;0;1;1;0
shattered;destruído;0;1;0;0;0;0;0;1;0;0
shave;barbear;0;0;0;0;0;0;0;0;0;0
shaving;barbear;0;0;0;0;0;0;0;0;0;0
shawl;xale;0;0;0;0;0;0;0;0;0;0
sheaf;maço;0;0;0;0;0;0;0;0;0;0
shear;tosquiar;0;0;0;0;0;0;0;0;0;0
shears;tesouras;0;0;0;0;0;0;0;0;0;0
sheath;bainha;0;0;0;0;0;0;0;0;0;0
sheathing;revestimento;0;0;0;0;0;0;0;0;0;0
shed;verter;0;1;0;0;0;0;0;0;0;0
sheen;brilho;0;0;0;0;0;0;0;0;0;0
sheep;ovelha;0;0;0;0;0;0;0;0;0;0
sheer;puro;0;0;0;0;0;0;0;0;0;0
sheet;folha;0;0;0;0;0;0;0;0;0;0
shelf;prateleira;0;0;0;0;0;0;0;0;0;0
shell;Concha;0;1;1;0;0;1;0;1;1;0
shellfish;marisco;0;0;0;0;0;0;0;0;0;0
shelter;abrigo;1;0;0;0;0;0;0;0;0;1
shelved;engavetado;0;1;0;0;0;0;0;0;0;0
shepherd;pastor;1;0;0;0;0;0;0;0;0;1
sheriff;xerife;0;0;0;0;0;0;0;0;0;1
sherry;xerez;0;0;0;0;0;0;0;0;0;0
shield;escudo;0;0;0;0;0;0;0;0;0;0
shift;mudança;0;0;0;0;0;0;0;0;0;0
shifting;inconstante;0;0;0;0;0;0;0;0;0;0
shilling;xelim;0;0;0;0;0;0;0;0;0;0
shimmer;luz difusa;0;0;0;0;0;0;0;0;0;0
shin;canela;0;0;0;0;0;0;0;0;0;0
shine;brilho;1;0;0;0;0;0;0;0;0;0
shingle;telha;0;0;0;0;0;0;0;0;0;0
shining;brilhante;1;0;0;1;0;0;1;0;0;0
shiny;brilhante;0;0;0;0;0;0;0;0;0;0
ship;navio;0;0;0;1;0;0;0;0;0;0
shipment;embarque;0;0;0;0;0;0;0;0;0;0
shipping;Remessa;0;0;0;0;0;0;0;0;0;0
shipwreck;naufrágio;0;1;0;0;0;1;0;1;0;0
shire;condado;0;0;0;0;0;0;0;0;0;0
shirt;camisa;0;0;0;0;0;0;0;0;0;0
shit;merda;0;1;1;0;1;0;0;0;0;0
shiver;arrepio;0;1;1;1;0;1;0;1;0;0
shivering;tremores;0;0;0;0;0;0;0;0;0;0
shoals;cardumes;0;0;0;0;0;0;0;0;0;0
shock;choque;0;1;1;0;0;1;0;0;1;0
shockingly;chocantemente;0;0;0;0;0;0;0;0;1;0
shoddy;de qualidade inferior;0;1;1;0;1;0;0;0;0;0
shoe;sapato;0;0;0;0;0;0;0;0;0;0
shoemaker;sapateiro;0;0;0;0;0;0;0;0;0;0
shoot;atirar;0;1;1;0;0;1;0;0;0;0
shooter;atirador;0;0;0;0;0;1;0;0;0;0
shooting;tiroteio;0;1;1;0;0;1;0;0;0;0
shop;loja;0;0;0;0;0;0;0;0;0;0
shopkeeper;lojista;0;0;0;0;0;0;0;0;0;1
shoplifting;furto em lojas;0;1;1;0;1;0;0;0;0;0
shopping;compras;1;0;0;1;0;0;1;0;1;1
shore;costa;0;0;0;0;0;0;0;0;0;0
shorn;tosquiado;0;0;0;0;0;0;0;0;0;0
short;baixo;0;0;0;0;0;0;0;0;0;0
shortage;escassez;0;1;1;0;0;1;0;1;0;0
shortcoming;deficiência;0;1;0;0;0;0;0;0;0;0
shorten;encurtar;0;0;0;0;0;0;0;0;0;0
shortening;encurtamento;0;0;0;0;0;0;0;0;0;0
shorthand;taquigrafia;0;0;0;0;0;0;0;0;0;0
shortly;Em breve;0;0;0;1;0;0;0;0;0;0
shortness;falta;0;0;0;0;0;0;0;0;0;0
shorts;Bermudas;0;0;0;0;0;0;0;0;0;0
shot;tiro;0;1;1;0;0;1;0;1;1;0
shotgun;espingarda;0;0;0;0;0;0;0;0;0;0
shoulder;ombro;1;0;0;0;0;0;0;0;0;1
shout;grito;0;0;1;0;0;0;0;0;1;0
shove;empurrão;0;1;1;0;0;0;0;0;0;0
shovel;pá;0;0;0;0;0;0;0;0;0;0
shoveling;shoveling;0;0;0;0;0;0;0;0;0;0
show;mostra;0;0;0;0;0;0;0;0;0;1
shower;banho;0;0;0;0;0;0;0;0;0;0
showing;mostrando;0;0;0;0;0;0;0;0;0;0
showy;vistoso;0;1;0;0;0;0;0;0;0;0
shrapnel;estilhaços;0;0;0;0;0;1;0;0;0;0
shred;farrapo;0;0;0;0;0;0;0;0;0;0
shrewd;sagaz;1;0;0;0;0;0;0;0;0;0
shriek;guincho;0;1;1;0;0;1;0;1;1;0
shrill;estridente;0;1;1;0;0;1;0;0;1;0
shrimp;camarão;0;0;0;0;0;0;0;0;0;0
shrine;santuário;0;0;0;0;0;0;0;0;0;0
shrink;encolher;0;1;0;0;0;1;0;1;0;0
shrinking;encolhendo;0;0;0;0;0;0;0;0;0;0
shroud;mortalha;0;0;0;0;0;0;0;1;0;0
shrub;arbusto;0;0;0;0;0;0;0;0;0;0
shrubbery;matagal;0;0;0;0;0;0;0;0;0;0
shrug;encolher de ombros;0;0;0;0;0;0;0;0;0;0
shrunk;encolhido;0;1;0;0;0;0;0;0;0;0
shudder;estremecimento;0;1;0;0;0;1;0;0;0;0
shuffle;embaralhar;0;0;0;0;0;0;0;0;0;0
shuffling;embaralhamento;0;0;0;0;0;0;0;0;0;0
shun;esquivar-se a;0;1;1;0;1;0;0;1;0;0
shunt;desvio;0;0;0;0;0;0;0;0;0;0
shut;fechar;0;0;0;0;0;0;0;0;0;0
shutter;persiana;0;0;0;0;0;0;0;0;0;0
shuttle;transporte;0;0;0;0;0;0;0;0;0;0
sib;sib;0;0;0;0;0;0;0;0;0;1
sic;sic;0;0;0;0;0;0;0;0;0;0
sick;doente;0;1;0;0;1;0;0;1;0;0
sickening;repugnante;0;1;1;0;1;1;0;1;0;0
sickle;foice;0;0;0;0;0;0;0;0;0;0
sickly;doentio;0;1;0;0;1;0;0;1;0;0
sickness;doença;0;1;0;0;1;1;0;1;0;0
side;lado;0;0;0;0;0;0;0;0;0;0
sideboard;aparador;0;0;0;0;0;0;0;0;0;0
sidestep;sidestep;0;0;0;0;0;0;0;0;0;0
sideways;lateralmente;0;0;0;0;0;0;0;0;0;0
siege;cerco;0;0;0;0;0;0;0;0;0;0
siesta;siesta;0;0;0;0;0;0;0;0;0;0
sieve;peneira;0;0;0;0;0;0;0;0;0;0
sifting;peneirar;0;0;0;0;0;0;0;0;0;0
sigh;suspiro;0;0;0;0;0;0;0;0;0;0
sight;vista;0;0;0;0;0;0;0;0;0;0
sign;placa;0;0;0;0;0;0;0;0;0;0
signal;sinal;0;0;0;0;0;0;0;0;0;0
signature;assinatura;0;0;0;0;0;0;0;0;0;1
significance;significado;0;0;0;0;0;0;0;0;0;0
significant;significativo;0;0;0;0;0;0;0;0;0;0
signification;significação;0;0;0;0;0;0;0;0;0;0
signify;significar;0;0;0;1;0;0;0;0;0;0
signpost;poste de sinalização;0;0;0;0;0;0;0;0;0;0
silent;silencioso;0;0;0;0;0;0;0;0;0;0
silently;silenciosamente;0;0;0;0;0;0;0;0;0;0
silhouette;silhueta;0;0;0;0;0;0;0;0;0;0
silk;seda;1;0;0;0;0;0;0;0;0;0
silken;sedoso;0;0;0;0;0;0;0;0;0;0
silky;sedoso;0;0;0;0;0;0;0;0;0;0
sill;peitoril;0;0;0;0;0;0;0;0;0;0
silliness;tolice;0;0;0;0;0;0;0;0;0;0
silly;bobo;0;1;0;0;0;0;1;0;0;0
silt;lodo;0;0;0;0;0;0;0;0;0;0
silver;prata;0;0;0;0;0;0;0;0;0;0
silvery;argênteo;0;0;0;0;0;0;0;0;0;0
similar;semelhante;0;0;0;0;0;0;0;0;0;0
similarity;similaridade;0;0;0;0;0;0;0;0;0;0
simile;símile;0;0;0;0;0;0;0;0;0;0
simmer;ferver;0;0;1;1;0;0;0;0;0;0
simmering;fervendo;0;0;0;1;0;0;0;0;0;0
simple;simples;0;0;0;0;0;0;0;0;0;0
simples;simples;0;0;0;0;0;0;0;0;0;0
simplify;simplificar;1;0;0;1;0;0;1;0;1;1
simply;simplesmente;0;0;0;0;0;0;0;0;0;0
simulate;simular;0;0;0;0;0;0;0;0;0;0
simulated;simulado;0;0;0;0;0;0;0;0;0;0
simulating;simulando;0;0;0;0;0;0;0;0;0;0
simulation;simulação;0;0;0;0;0;0;0;0;0;0
simultaneous;simultâneo;0;0;0;0;0;0;0;0;0;0
simultaneously;simultaneamente;0;0;0;0;0;0;0;0;0;0
sin;pecado;0;1;1;0;1;1;0;1;0;0
sincere;sincero;1;0;0;0;0;0;0;0;0;1
sincerity;sinceridade;1;0;0;0;0;0;0;0;0;0
sinful;pecaminoso;0;1;1;0;1;1;0;1;0;0
sing;cantar;1;0;0;1;0;0;1;1;0;1
singer;cantor;0;0;0;0;0;0;0;0;0;0
single;solteira;0;0;0;0;0;0;0;0;0;0
singly;isoladamente;1;0;0;0;0;0;0;0;0;0
singular;singular;0;0;0;0;0;0;0;0;0;0
singularity;singularidade;0;0;0;0;0;0;0;0;0;0
singularly;singularmente;0;0;0;0;0;0;0;0;1;0
sinister;sinistro;0;1;1;0;1;1;0;0;0;0
sink;Pia;0;0;0;0;0;0;0;0;0;0
sinner;pecador;0;1;1;0;1;1;0;1;0;0
sinning;pecando;0;1;0;0;1;0;0;0;0;0
sinus;seio;0;0;0;0;0;0;0;0;0;0
sip;sorvo;0;0;0;0;0;0;0;0;0;0
siphon;sifão;0;0;0;0;0;0;0;0;0;0
sir;senhor;1;0;0;0;0;0;0;0;0;1
sire;pai;0;0;0;0;0;0;0;0;0;0
siren;sereia;0;1;0;0;0;1;0;0;0;0
sissy;maricas;0;1;0;0;0;0;0;0;0;0
sister;irmã;0;0;0;0;0;0;0;0;0;0
sisterhood;irmandade;1;0;1;0;0;0;0;1;1;1
site;local;0;0;0;0;0;0;0;0;0;0
sith;sith;0;0;0;0;0;0;0;0;0;0
sitting;sentado;0;0;0;0;0;0;0;0;0;0
situate;situar;0;0;0;0;0;0;0;0;0;0
situated;situado;0;0;0;0;0;0;0;0;0;0
situation;situação;0;0;0;0;0;0;0;0;0;0
sixth;sexto;0;0;0;0;0;0;0;0;0;0
sixty;sessenta;0;0;0;0;0;0;0;0;0;0
size;tamanho;0;0;0;0;0;0;0;0;0;0
sizzle;chiar;0;0;1;0;0;0;0;0;0;0
skate;patim;0;0;0;0;0;0;0;0;0;0
skating;patinação;0;0;0;0;0;0;0;0;0;0
skein;meada;0;0;0;0;0;0;0;0;0;0
skeleton;esqueleto;0;0;0;0;0;0;0;0;0;0
skeptic;cético;0;0;0;0;0;0;0;0;0;0
skeptical;cético;0;1;0;0;0;0;0;0;0;0
skepticism;ceticismo;0;0;0;0;0;0;0;0;0;0
sketch;esboço;0;0;0;0;0;0;0;0;0;0
sketchy;esboçado;0;1;0;0;0;0;0;0;0;0
skewed;enviesada;0;1;1;1;0;0;0;0;0;0
skewer;espada;0;0;0;0;0;0;0;0;0;0
ski;esqui;0;0;0;0;0;0;0;0;0;0
skid;derrapagem;0;1;1;0;0;1;0;1;0;0
skiff;esquife;0;0;0;0;0;0;0;0;0;0
skill;habilidade;0;0;0;0;0;0;0;0;0;0
skilled;hábil;1;0;0;0;0;0;0;0;0;0
skillet;frigideira;0;0;0;0;0;0;0;0;0;0
skillful;hábil;1;0;0;0;0;0;0;0;0;1
skim;desnatar;0;0;0;0;0;0;0;0;0;0
skin;pele;0;0;0;0;0;0;0;0;0;0
skinny;magro;0;0;0;0;0;0;0;0;0;0
skip;pular;0;1;0;0;0;0;0;0;0;0
skipper;capitão;0;0;0;0;0;0;0;0;0;0
skirmish;escaramuça;0;1;1;0;0;0;0;0;0;0
skirt;saia;0;0;0;0;0;0;0;0;0;0
skirting;cercadura;0;0;0;0;0;0;0;0;0;0
skirts;saias;0;0;0;0;0;0;0;0;0;0
skit;sátira;0;0;0;0;0;0;0;0;0;0
skull;crânio;0;0;0;0;0;0;0;0;0;0
skunk;jaritataca;0;0;0;0;0;0;0;0;0;0
sky;céu;1;0;0;0;0;0;0;0;0;0
skyscraper;arranha-céu;0;0;0;0;0;0;0;0;0;0
slab;laje;0;0;0;0;0;0;0;0;0;0
slack;negligente;0;1;0;0;0;0;0;0;0;0
slag;escória;0;1;0;0;0;0;0;0;0;0
slam;batida;0;1;1;0;0;1;0;0;1;0
slander;calúnia;0;1;1;0;1;0;0;0;0;0
slanderous;calunioso;0;1;0;0;0;0;0;0;0;0
slang;gíria;0;0;0;0;0;0;0;0;0;0
slant;inclinação;0;0;0;0;0;0;0;0;0;0
slap;tapa;0;1;1;0;0;0;0;0;1;0
slash;reduzir;0;0;1;0;0;0;0;0;0;0
slashes;barras;0;0;0;0;0;0;0;0;0;0
slate;ardósia;1;0;0;0;0;0;0;0;0;0
slates;ardósias;0;0;0;0;0;0;0;0;0;0
slaughter;chacina;0;1;1;0;1;1;0;1;1;0
slaughterhouse;matadouro;0;1;1;0;1;1;0;1;0;0
slaughtering;abate;0;1;1;0;1;1;0;1;1;0
slave;escravo;0;1;1;0;0;1;0;1;0;0
slavery;escravidão;0;1;1;0;1;1;0;1;0;0
slay;matar;0;1;1;0;0;0;0;0;0;0
slayer;matador;0;1;1;0;1;1;0;1;1;0
sledge;trenó;0;0;0;0;0;0;0;0;0;0
sleek;lustroso;1;0;0;0;0;0;0;0;0;0
sleep;dorme;0;0;0;0;0;0;0;0;0;0
sleeper;dorminhoco;0;0;0;0;0;0;0;0;0;0
sleeping;dormindo;0;0;0;0;0;0;0;0;0;0
sleeplessness;insônia;0;0;0;0;0;0;0;0;0;0
sleepy;sonolento;0;0;0;0;0;0;0;0;0;0
sleet;chuva com neve;0;1;0;0;0;0;0;0;0;0
sleeve;manga;0;0;0;0;0;0;0;0;0;0
sleeveless;sem mangas;0;0;0;0;0;0;0;0;0;0
sleigh;trenó;0;0;0;0;0;0;0;0;0;0
sleight;prestidigitação;0;0;0;0;0;0;0;0;0;0
slender;delgado;1;0;0;0;0;0;0;0;0;0
sleuth;sabujo;0;0;0;0;0;0;0;0;0;0
slice;fatia;0;0;0;0;0;0;0;0;0;0
slick;escorregadio;0;0;0;0;0;0;0;0;0;0
slide;slide;0;0;0;0;0;0;0;0;0;0
sliding;deslizamento;0;0;0;0;0;0;0;0;0;0
slight;leve;0;0;0;0;0;0;0;0;0;0
slightly;levemente;0;0;0;0;0;0;0;0;0;0
slim;fino;1;0;0;0;0;0;0;0;0;0
slime;lodo;0;0;0;0;1;0;0;0;0;0
slimy;viscoso;0;1;0;0;1;0;0;0;0;0
sling;funda;0;0;0;0;0;0;0;0;0;0
slink;escapulir;0;1;0;0;0;0;0;0;0;0
slip;deslize;0;1;0;0;0;0;0;0;1;0
slipper;chinelo;0;0;0;0;0;0;0;0;0;0
slippers;chinelos;0;0;0;0;0;0;0;0;0;0
slit;fenda;0;0;0;0;0;0;0;0;0;0
sliver;lasca de madeira;0;0;0;0;0;0;0;0;0;0
slogan;slogan;0;0;0;0;0;0;0;0;0;0
sloop;corveta;0;0;0;0;0;0;0;0;0;0
slop;poça;0;1;0;0;1;0;0;0;0;0
slope;inclinação;0;0;0;0;0;0;0;0;0;0
sloppy;desleixado;0;1;0;0;1;0;0;0;0;0
slot;ranhura;0;0;0;0;0;0;0;0;0;0
sloth;preguiça;0;1;0;0;1;0;0;0;0;0
slouch;desleixo;0;1;0;0;0;0;0;0;0;0
slough;lamaçal;0;1;0;0;0;0;0;0;0;0
slow;lento;0;0;0;0;0;0;0;0;0;0
slowly;lentamente;0;0;0;0;0;0;0;0;0;0
slowness;lentidão;0;1;0;0;0;0;0;0;0;0
sludge;lodo;0;1;0;0;1;0;0;0;0;0
slug;lesma;0;1;0;0;1;0;0;0;0;0
sluggish;lento;0;1;0;0;0;0;0;1;0;0
sluice;eclusa;0;0;0;0;0;0;0;0;0;0
slum;favela;0;1;0;0;1;0;0;0;0;0
slumber;torpor;0;0;0;0;0;0;0;0;0;0
slump;crise;0;1;0;0;0;0;0;1;0;0
slur;estigma;0;1;1;0;1;0;0;1;0;0
slush;baboseira;0;1;0;0;1;0;0;0;1;0
slut;cadela;0;1;1;0;1;0;0;0;0;0
sly;manhoso;0;1;1;0;1;1;0;0;0;0
smack;beijoca;0;1;1;0;0;0;0;0;0;0
small;pequeno;0;1;0;0;0;0;0;0;0;0
smaller;menor;0;0;0;0;0;0;0;0;0;0
smallest;menor;0;0;0;0;0;0;0;0;0;0
smash;quebra;0;1;1;0;0;1;0;0;0;0
smashed;esmagado;0;1;0;0;0;0;0;0;0;0
smattering;conhecimento limitado;0;1;0;0;0;0;0;0;0;0
smear;borrão;0;0;0;0;0;0;0;0;0;0
smell;cheiro;0;1;1;0;1;0;0;0;0;0
smelling;cheirando;0;1;0;0;1;0;0;0;0;0
smelt;cheirado;0;0;0;0;0;0;0;0;0;0
smile;sorriso;1;0;0;0;0;0;1;0;1;1
smiling;sorridente;1;0;0;0;0;0;1;0;0;0
smirk;sorrir afetadamente;0;1;0;0;0;0;0;0;0;0
smite;desbaratar;0;1;1;0;0;1;0;1;0;0
smith;ferreiro;0;0;0;0;0;0;0;0;0;1
smitten;desbaratados;1;0;0;0;0;0;0;0;0;0
smoker;fumante;0;1;0;0;0;0;0;0;0;0
smokey;smokey;0;0;0;0;0;0;0;0;0;0
smoking;fumador;0;0;0;0;0;0;0;0;0;0
smoky;enfumaçado;0;0;0;0;0;0;0;0;0;0
smoldering;latente;0;0;0;0;0;0;0;0;0;0
smoothly;suavemente;0;0;0;0;0;0;0;0;0;0
